来源场景,RuntimeEventID,触发类型,目标对象,世界X,世界Y,目标场景,跳转类型,Opcode,已证明必要条件,条件完整性,条件证据等级,来源资源,依赖GameVar,含瞬时变量或运行时结果,可用于提前Route筛选,v0.5说明
mp2409e,13,TOUCH_EA,下方出口,905,987,mp2409f,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3224] == 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409e/Mp2409e.eve,3224,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409e,13,TOUCH_EA,下方出口,905,987,mp2409f,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3224] != 0 && var[3224] == 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409e/Mp2409e.eve,3224,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409e,14,TOUCH_EA,左方出口,200,622,mp2409k1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409e/Mp2409e.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409e,15,,,,,mp2409f,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3224] == 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409e/Mp2409e.eve,3224,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409e,15,,,,,mp2409f,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3224] != 0 && var[3224] == 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409e/Mp2409e.eve,3224,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409e,15,,,,,mp2409f,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409e/Mp2409e.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409e1,4,,,,,mp2409a3,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409e1/Mp2409e1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409e1,12,TOUCH_EA,左方出口,198,621,mp2409k1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409e1/Mp2409e1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409e1,13,TOUCH_EA,右下出口,1473,963,mp2409f,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409e1/Mp2409e1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409e1,14,,,,,mp2409f,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409e1/Mp2409e1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409f,4,,,,,mp2409a3,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409f/Mp2409f.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409f,12,TOUCH_EA,往出口,2398,1027,mp2409e1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3225] != 9 && var[3225] != 14,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409f/Mp2409f.eve,3225,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409f,12,TOUCH_EA,往出口,2398,1027,mp2409e,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3225] == 9,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409f/Mp2409f.eve,3225,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409f,12,TOUCH_EA,往出口,2398,1027,mp2409e,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3225] != 9 && var[3225] == 14,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409f/Mp2409f.eve,3225,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409f,13,,,,,mp2409e1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3225] != 10 && var[3225] != 5,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409f/Mp2409f.eve,3225,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409f,13,,,,,mp2409e,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3225] == 10,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409f/Mp2409f.eve,3225,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409f,13,,,,,mp2409e,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3225] != 10 && var[3225] == 5,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409f/Mp2409f.eve,3225,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409h,4,,,,,mp2409a3,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409h/Mp2409h.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409h,12,TOUCH_EA,下方出入口,282,1095,mp2409e,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409h/Mp2409h.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409h,13,,,,,mp2409d1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409h/Mp2409h.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409h2,4,,,,,mp2409a3,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409h2/Mp2409h2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409h2,12,TOUCH_EA,下出入口,288,1091,mp2409i,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409h2/Mp2409h2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409h2,13,,,,,mp2409d2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409h2/Mp2409h2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409i,4,,,,,mp2409a3,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409i/Mp2409i.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409i,12,TOUCH_EA,左出入口,504,546,mp2409d1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409i/Mp2409i.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409i,13,TOUCH_EA,門出入口,147,286,mp2409h2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409i/Mp2409i.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409i,14,,,,,mp2409j,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409i/Mp2409i.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409j,12,,,,,mp2409i,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[690] == 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409J/Mp2409j.eve,690,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409k1,12,,,,,mp2409e,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409k1/Mp2409k1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409l,12,,,,,mp2409b3,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409l/Mp2409l.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409l1,12,MANUAL_EB,基座中央,1193,893,mp2409b3,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409l1/Mp2409l1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2409l1,13,,,,,mp2410,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[999] == 1 && var[3230] == 7,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409l1/Mp2409l1.eve,999|3230,1,0,瞬时Var999/战斗结果等不能作为进入事件前的稳定导航条件；只保留为原始控制流证据。
mp2409l1,13,,,,,mp2410a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[999] == 1 && var[3230] == 7,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2409l1/Mp2409l1.eve,999|3230,1,0,瞬时Var999/战斗结果等不能作为进入事件前的稳定导航条件；只保留为原始控制流证据。
mp2410a,12,,,,,mp2410b,LOAD_SCENE_WITH_WORLD_RESET,0x3A,runtime_condition = false && var[999] == 1 && var[1333] != 1 && var[1334] != 1 && var[3232] == 21,必要条件（不是充分条件）,C（含未解释运行时条件）,Map/mp2410a/Mp2410a.eve,999|1333|1334|3232,1,0,瞬时Var999/战斗结果等不能作为进入事件前的稳定导航条件；只保留为原始控制流证据。
mp2410a,12,,,,,mp2410b,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2410a/Mp2410a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2410b,4,,,,,mp2411a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2410b/Mp2410b.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2411a,12,TOUCH_EA,傳送點,795,1935,mp2411c,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2411a/Mp2411a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2411a,13,TOUCH_EA,樓梯出入口4,1483,1520,mp2405,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2411a/Mp2411a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2411a,14,TOUCH_EA,樓梯出入口2,114,1223,mp2411c,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2411a/Mp2411a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2411a,15,TOUCH_EA,樓梯出入口5,1479,937,mp2411c1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2411a/Mp2411a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2411a,16,TOUCH_EA,樓梯出入口3,122,638,mp2411c1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2411a/Mp2411a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2411a,17,,,,,mp2411c2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2411a/Mp2411a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2411b,12,TOUCH_EA,樓梯出入口1,110,1325,mp2411c2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2411b/Mp2411b.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2411b,13,TOUCH_EA,樓梯出入口3,1336,487,mp2411c3,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2411b/Mp2411b.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2411b,14,TOUCH_EA,傳送點,799,625,mp2411c3,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2411b/Mp2411b.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2411b,15,TOUCH_EA,o.sf2,794,628,mp2412,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[3209] == 0 && var[3210] == 0 && var[3211] == 0 && var[3212] == 0 && var[3213] == 0 && var[3214] == 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2411b/Mp2411b.eve,3209|3210|3211|3212|3213|3214,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2411c,12,TOUCH_EA,樓梯出入口右,1292,380,mp2411a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2411c/Mp2411c.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2411c,13,,,,,mp2411a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2411c/Mp2411c.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2411c1,12,TOUCH_EA,右出入口,1295,395,mp2411a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2411c1/Mp2411c1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2411c1,13,,,,,mp2411a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2411c1/Mp2411c1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2411c2,12,TOUCH_EA,右出入口,1297,396,mp2411a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2411c2/Mp2411c2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2411c2,13,,,,,mp2411b,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2411c2/Mp2411c2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2411c3,12,TOUCH_EA,右出入口,1301,396,mp2411b,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2411c3/Mp2411c3.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2411c3,13,,,,,mp2411b,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2411c3/Mp2411c3.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2412,31,,,,,mp2412a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[691] == 3,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2412/Mp2412.eve,691,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2412,31,,,,,mp2506,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[691] == 3,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2412/Mp2412.eve,691,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2412,31,,,,,mp0705,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[691] == 3,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2412/Mp2412.eve,691,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2412,31,,,,,mp2506,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[691] == 3,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2412/Mp2412.eve,691,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2412,31,,,,,mp0705,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[691] == 3,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2412/Mp2412.eve,691,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2502c,12,,,,,mp3001,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2502c/Mp2502c.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2601,12,TOUCH_EA,武器店出入口,1007,167,mp2603,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp2601/Mp2601.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2601,13,TOUCH_EA,雜貨店出入口,1204,176,mp2602,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp2601/Mp2601.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2601,14,,,,,mp2604,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp2601/Mp2601.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2601,15,TOUCH_EA,右邊出入口,1910,354,mp3001,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp2601/Mp2601.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2601,16,,,,,mp3001,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp2601/Mp2601.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2601,22,,,,,mp1101,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[999] == 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp2601/Mp2601.eve,999,1,0,瞬时Var999/战斗结果等不能作为进入事件前的稳定导航条件；只保留为原始控制流证据。
mp2602,13,,,,,mp2601,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp2602/Mp2602.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2603,12,,,,,mp2601,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp2603/Mp2603.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2603,22,MANUAL_EB,1,433,259,mp2603,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[23] != 5 && var[23] == 4,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp2603/Mp2603.eve,23,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2604,14,,,,,mp2601,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp2604/Mp2604.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp2701,14,,,,,mp2601,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp2701/Mp2701.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp3001,5,,,,,mp2501a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] >= 21,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp3001/Mp3001.EVE,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp3001,5,,,,,mp3001,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] >= 21,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp3001/Mp3001.EVE,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp3001,5,,,,,mp0601-1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] >= 21,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp3001/Mp3001.EVE,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp3001,12,TOUCH_EA,救小鬼,2801,1710,mp0101,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] < 40 && var[1] < 31 && var[1] != 30 && var[1] <= 10,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp3001/Mp3001.EVE,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp3001,12,TOUCH_EA,救小鬼,2801,1710,mp0101,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] < 40 && var[1] < 31 && var[1] == 30,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp3001/Mp3001.EVE,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp3001,12,TOUCH_EA,救小鬼,2801,1710,mp0101,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] < 40 && var[1] >= 31,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp3001/Mp3001.EVE,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp3001,12,TOUCH_EA,救小鬼,2801,1710,mp0101,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] >= 40,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp3001/Mp3001.EVE,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
