根目录,主题,固化节点或阶段,资料类型,相对路径,字节数,SHA-256,人类用途
证据,10_战斗动作结果与表现,固化15,反汇编,证据/10_战斗动作结果与表现/固化15/反汇编/经验升级处理_0x443B60_0x443D31.asm,9358,bb2df63f027d61e83f87d777ae39ea2fb39a57e45e6ce5503e5455c9519afb61,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化15,反汇编,证据/10_战斗动作结果与表现/固化15/反汇编/金钱增加扣除读取_0x439820_0x439876.asm,1846,5241b4e119d3476c731008f906393db159b10c5a943d341ce3fc2a670f7ffb4d,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化15,机器结果,证据/10_战斗动作结果与表现/固化15/机器结果/战斗结果与奖励原版CP950文本.json,1637,95afd397990e2f54416cb2ccd6154069e6db5f92b47f547c611a89d45f5175ad,机器可读结论与断言
证据,10_战斗动作结果与表现,固化16,反汇编,证据/10_战斗动作结果与表现/固化16/反汇编/事件指令37战斗启动与伏龙A计数器初始化_0x40D200_0x40D510.asm,10887,ba92a1add622d2e800463485db90accdfc264af50f7390c231710ed253fbac0d,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化16,反汇编,证据/10_战斗动作结果与表现/固化16/反汇编/伏龙A特殊结束判定_0x443590_0x443670.asm,4995,e097b3861bb776eb79df1e39e063debba6c6236e0e29ee82f7ed2125ccccf236,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化16,反汇编,证据/10_战斗动作结果与表现/固化16/反汇编/伏龙A特殊结束计数器递减_0x442920_0x442980.asm,2457,66f93403c4b5267afb335655c3bc40f0c3b8cd5700b19b99cd3a22537d5c5f03,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化16,反汇编,证据/10_战斗动作结果与表现/固化16/反汇编/布局组候选队伍选择_0x424430_0x4245B0.asm,8004,59d48d70a6ddd7d218b8e9ce7f38dfd526502752b0cdb0140fc333326472d8a1,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化16,反汇编,证据/10_战斗动作结果与表现/固化16/反汇编/战斗对象构造与主更新虚表_0x441D10_0x441E20.asm,3619,2a09226b1d7f8ff1b8a5ccba22146c6c2bf85b29dccb9c3198250f640f9c96f5,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化16,反汇编,证据/10_战斗动作结果与表现/固化16/反汇编/高层战斗结束映射与角色回写_0x4328A0_0x432A20.asm,6073,a7599bc8950e54554e1f4f9beb72f1fafa8ccaad3b6fab6bb23b3bbc9a58240d,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化17,原始资源样本,证据/10_战斗动作结果与表现/固化17/原始资源样本/FANIN_原始资源.SF2,19746,2a31409d90b7dc75941c633a5f2d0825ef9c3fa00938d7f44c98440924404ea4,保持原字节的复核输入
证据,10_战斗动作结果与表现,固化17,原始资源样本,证据/10_战斗动作结果与表现/固化17/原始资源样本/FANOUT_原始资源.SF2,18476,6849e8ea94ee486b898ed13eb7b87ce96b585c34395221de735cb3ce1efe42b8,保持原字节的复核输入
证据,10_战斗动作结果与表现,固化17,反汇编,证据/10_战斗动作结果与表现/固化17/反汇编/Battle容器析构与全局指针清理_00432130-004321E0.asm,2830,19370495492a7cd2a2afa7a3382319b380eb74eb11d368ca6a657aa535363ee1,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化17,反汇编,证据/10_战斗动作结果与表现/固化17/反汇编/EVE战斗指令创建Battle容器_0040D3E0-0040D510.asm,4231,f171062ab2870434f072f832688fbee910a2c468df0c7dafe1f8c8bc21a11c44,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化17,反汇编,证据/10_战斗动作结果与表现/固化17/反汇编/EVE战斗指令异步等待结果_0040D200-0040D370.asm,5098,aed2bf1a23135e4fa42bce3d27cba87ab4037f4a83ca6afc81050f61b5751e57,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化17,反汇编,证据/10_战斗动作结果与表现/固化17/反汇编/战斗结果外层界面构造更新与启动_00411FB0-004124D0.asm,20395,bb037a90fde19932ca2c5d418c648ff0a2994f567ad3f9c7159084a99bf82b22,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化17,反汇编,证据/10_战斗动作结果与表现/固化17/反汇编/战斗结果容器构造与提交时序_00432090-00432A20.asm,36305,b421245fd2892ef8a1a9bbac4ec7dceb4c2bece55a3fb3bc12279f7d6f840b67,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化17,反汇编,证据/10_战斗动作结果与表现/固化17/反汇编/战斗结果文本与奖励填充_00443660-00443B50.asm,18265,f37ba4ab20aae1f2831c4c6045695681b4cd735f0b02d5f8d97439791d24aff8,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化17,反汇编,证据/10_战斗动作结果与表现/固化17/反汇编/战斗结果明细界面构造更新与启动_00412570-00413430.asm,55035,9ee3b6a5ee080d1a3a09e1bd667c9aaf9a730afe3fd54cfff4221bccb2ac2a93,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化17,反汇编,证据/10_战斗动作结果与表现/固化17/反汇编/效果管理器FANIN创建路径_0042D4D0-0042D700.asm,9585,0a9b9f825a1b243477917d4338ad69be61a12564212fef60e1e2a1056a73d6f4,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化17,图像证据,证据/10_战斗动作结果与表现/固化17/图像证据/FANIN_原始资源_Section1_0000.png,1943,a40733d07da9d4f3be9713747278b7c13a780e3c48c67e69a3ad2b02af0dbf97,资源重建或界面对照
证据,10_战斗动作结果与表现,固化17,机器结果,证据/10_战斗动作结果与表现/固化17/机器结果/FANIN_FANOUT来源与哈希.json,501,5ad2a02f12f429a2c348946886828e5ade5870ad9c67a41d6e36907bed8f2898,机器可读结论与断言
证据,10_战斗动作结果与表现,固化17,机器结果,证据/10_战斗动作结果与表现/固化17/机器结果/FANIN_FANOUT黑幕转场资源回归.json,4771,79bd66a90e2eedf6c58d6d82c4493ff76d5d9719cbb4357d6959280fe0a399c5,机器可读结论与断言
证据,10_战斗动作结果与表现,固化17,机器结果,证据/10_战斗动作结果与表现/固化17/机器结果/FANIN_资源解析.json,20321,21492ef20c60ffd370e7784005e3acac35f3e2f06775fcb38afdf974f6726d0a,机器可读结论与断言
证据,10_战斗动作结果与表现,固化17,机器结果,证据/10_战斗动作结果与表现/固化17/机器结果/FANOUT_资源解析.json,11215,c62982235ca13e7ad5e493893a6d1f0ff04c1a0c1ba1ecc5c5b3e196a54fe6df,机器可读结论与断言
证据,10_战斗动作结果与表现,固化43,反汇编,证据/10_战斗动作结果与表现/固化43/反汇编/D7结果分派参数4与detector4改写链_0x4320C6_0x443B39.asm,30399,b3ec78ec3120d5f4343ea957a46126472bf42d6ba000ae64f07a2bf7f09168f5,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化55,反汇编,证据/10_战斗动作结果与表现/固化55/反汇编/Battle动作类四同参双调用_0x422AB0_0x422C21.asm,5720,70d62119c51e1797e721928b2fd7d17cc2cbb114c520409805ce5729fc5b6d6c,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化55,反汇编,证据/10_战斗动作结果与表现/固化55/反汇编/FIRTTECH五参数转发_0x42A7A0_0x42A7C0.asm,749,4b1f070259face9fa37001b7bb64b1713e1f3a5accbbb13fb365fa565b58efd5,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化55,反汇编,证据/10_战斗动作结果与表现/固化55/反汇编/FIRTTECH动作类四固定输出_0x42C680_0x42CC93.asm,28542,57f4166003346a469928226fefcf5ed42ce7a6970bcbda9477c2de676b4ad8ba,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化55,文本摘录,证据/10_战斗动作结果与表现/固化55/文本摘录/RPG原版与研究版补丁簇反汇编_固化55.txt,16980,5faf5c081246f2812394690dbd183913a43229b58dd7ea05767e7ef8cc2e72bf,字符串与人工摘录
证据,10_战斗动作结果与表现,固化55,机器结果,证据/10_战斗动作结果与表现/固化55/机器结果/Battle动作类四静态调查结论_固化55.json,3697,cb902a1ba02b699f36a372484a662ed46c34e197665125dfbe7500930700cda7,机器可读结论与断言
证据,10_战斗动作结果与表现,固化56,二进制片段,证据/10_战斗动作结果与表现/固化56/二进制片段/原版_动作分派范围.bin,511,66cfd56bebf05c61fb0e49c9018a48a82405516bec6ef279020cb6db3371bfba,固定地址原始代码字节
证据,10_战斗动作结果与表现,固化56,二进制片段,证据/10_战斗动作结果与表现/固化56/二进制片段/原版_招式主计算器范围.bin,1556,93ecb73e835cef8079ab5d5843f40e0f4eeb157a753c6b8d5c52d96115ec0f2d,固定地址原始代码字节
证据,10_战斗动作结果与表现,固化56,二进制片段,证据/10_战斗动作结果与表现/固化56/二进制片段/原版_结果应用主范围.bin,1978,68844a8e51d7d86547fd233d60e0a32c53881fa27eea30b0c89eea7503a0dc90,固定地址原始代码字节
证据,10_战斗动作结果与表现,固化56,二进制片段,证据/10_战斗动作结果与表现/固化56/二进制片段/原版_结果显示请求队列写入范围.bin,103,4d77c50160de39222df5fc26ae3e3765d17fe2423408b7d6bc412157b4d95bf4,固定地址原始代码字节
证据,10_战斗动作结果与表现,固化56,文本摘录,证据/10_战斗动作结果与表现/固化56/文本摘录/原版_类五六关键路径反汇编.txt,67704,2ef19ec3f8f4d0a90a65c9766a1006118ba73f18307e470e90887ce18a0ed36b,字符串与人工摘录
证据,10_战斗动作结果与表现,固化56,机器结果,证据/10_战斗动作结果与表现/固化56/机器结果/类五六关键代码区双版本等价.json,1742,a58ec2fadcbb72d8b99796f3ae23cf5a34c920bf1bb83b0c4aad01c1db766d79,机器可读结论与断言
证据,10_战斗动作结果与表现,固化57,反汇编,证据/10_战斗动作结果与表现/固化57/反汇编/Battle动作开始与后段共享表现_原版_0041fbe0_00420163.asm,22706,bc305db259c071daff69cdff397202cb4e914c183c059b42187809bff1e59291,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化57,反汇编,证据/10_战斗动作结果与表现/固化57/反汇编/Battle动作开始与后段共享表现_研究版_0041fbe0_00420163.asm,22688,1affc06a8142d6e7955730ef827abfda828a17f21cd89c01d43d784b3ba9a04b,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化57,反汇编,证据/10_战斗动作结果与表现/固化57/反汇编/Battle招式名组件创建_原版_00441d72_00441da6.asm,821,21ff5d906e5c5282367c7981fee3ee0ddca6cbb483e074b5f9524f5f38bcd0a3,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化57,反汇编,证据/10_战斗动作结果与表现/固化57/反汇编/Battle招式名组件创建_研究版_00441d72_00441da6.asm,803,a6aa05e336f4515d34f30d9e235ba7e386aebcbc326ef79993b3a158480a9d8e,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化57,反汇编,证据/10_战斗动作结果与表现/固化57/反汇编/战斗地板组件创建与四子对象状态切换_原版_00432518_004342a2.asm,127372,d455c9664bc7d542f92efcb2a04d788f99536053b7917335229267fe8c814b55,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化57,反汇编,证据/10_战斗动作结果与表现/固化57/反汇编/战斗地板组件创建与四子对象状态切换_研究版_00432518_004342a2.asm,127354,ce52a783d6af2f22d1acc2eedec5ef2a502284524dc96b712da117b546e16394,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化57,反汇编,证据/10_战斗动作结果与表现/固化57/反汇编/招式名显示组件构造与状态机_原版_00447110_004473e5.asm,11202,55d6d6a27a70d24c8a373de0b7637b24810a116766135b2c6b358f0126bc939d,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化57,反汇编,证据/10_战斗动作结果与表现/固化57/反汇编/招式名显示组件构造与状态机_研究版_00447110_004473e5.asm,11184,590cc43b3cc8c2be8ba563b46b5813d1ba1b3ae12450944005f8026a995e92f0,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化57,文本摘录,证据/10_战斗动作结果与表现/固化57/文本摘录/招式名组件与战斗地板全局引用摘录_固化57.txt,1365,b3354fbf543fef8cc270569f2c132460b63612b97bcad7d1aa0ea2964ec7e7b6,字符串与人工摘录
证据,10_战斗动作结果与表现,固化57,机器结果,证据/10_战斗动作结果与表现/固化57/机器结果/MEN0018结构解析_固化57.json,2800,c1a5f020a65fd05a4f7f175daffeefda93948a44f53e2c92acd49b13c03965f6,机器可读结论与断言
证据,10_战斗动作结果与表现,固化57,机器结果,证据/10_战斗动作结果与表现/固化57/机器结果/MenusDir全量提取验证_固化57.json,29971,9706901373589ad9e8dc8617d457018b42a1b9d8eb07a7b18c6fda4f196f1906,机器可读结论与断言
证据,10_战斗动作结果与表现,固化61,反汇编,证据/10_战斗动作结果与表现/固化61/反汇编/Battle外FIRTTECH恢复调用点一_0x43C1D0_0x43C1EA.asm,450,430fe84a542adbd80a9408d3781cc2d20d2519bb89e09546f9ef0678c654b339,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化61,反汇编,证据/10_战斗动作结果与表现/固化61/反汇编/Battle外FIRTTECH恢复调用点二_0x43C325_0x43C345.asm,602,e8cf0e1888e5f1f9ef61ad3f9576cea155ccfd8b7eb927ac48bb61c99742e856,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化61,反汇编,证据/10_战斗动作结果与表现/固化61/反汇编/Battle外FIRTTECH模式二双资源恢复循环_0x43B170_0x43B30F.asm,7492,e5da2aaf54d882b3be399bd7d6619245b8cf9637876c315bcc3c5c817e8485d1,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化61,反汇编,证据/10_战斗动作结果与表现/固化61/反汇编/FIRTTECH模式一目标主资源max比例helper_0x42C260_0x42C454.asm,9191,29aa4479ac9ed8e21d19d2fe34ed33cc27988a32dfddad07a9932ea23cb30262,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化61,反汇编,证据/10_战斗动作结果与表现/固化61/反汇编/FIRTTECH模式二三双资源有符号结果helper_0x42C460_0x42C4CC.asm,2314,b76c3021cec6f46c98eeb20e175c4be0830b00e354fbd69068383f49795e5fd6,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化61,反汇编,证据/10_战斗动作结果与表现/固化61/反汇编/FIRTTECH模式零一通用附加结果helper_0x42C4D0_0x42C60E.asm,5697,18c1ed273705ef90fc86a11794e681b4f1725ea351895aaef18a9ba6482fdd8c,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化61,反汇编,证据/10_战斗动作结果与表现/固化61/反汇编/FIRTTECH模式零随机结果helper_0x42BF90_0x42C254.asm,12530,1bfbac661fcc0473b5d54f08348d29e0319612e5e73997eb829b67fd1415395e,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化61,反汇编,证据/10_战斗动作结果与表现/固化61/反汇编/FIRTTECH结果模式分派与结果落地_0x42C8D7_0x42CC2B.asm,15914,69cd2e5a9558d6a35243cba0b8b16b08c53924de8d0194b969d797c027ce804a,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化64,反汇编,证据/10_战斗动作结果与表现/固化64/反汇编/原版_0x420F1D_来源依赖写入与类六跳过.asm,1506,796d479fb89e404cc17e51fbb626c610b3cac1c1f835d0c14c408af10e4a32d0,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化64,反汇编,证据/10_战斗动作结果与表现/固化64/反汇编/原版_0x4214D3_BC6第一结果通道抑制.asm,2733,cc74342cba2c69a25bef1a2313c2e97925e28eb283196a56400ce023d1255435,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化64,反汇编,证据/10_战斗动作结果与表现/固化64/反汇编/原版_0x422530_来源依赖消费者.asm,11791,265233731beb4f10395c4b31f10c847a70efa9c755f0a87b434c3ad0ef2cbde2,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化64,反汇编,证据/10_战斗动作结果与表现/固化64/反汇编/原版_0x423738_BC6专用动作请求.asm,1444,9e447f647e36140efca5783640ffa7f4cbfd441e881a16b2a154aa8b4c56846a,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化64,反汇编,证据/10_战斗动作结果与表现/固化64/反汇编/原版_0x442CC3_BC0BC6动作结束门.asm,2107,ce2d39ebf99775e08c9f42bfeab52be68486c1ad6ff3d4628547f9d880a43a5e,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化64,反汇编,证据/10_战斗动作结果与表现/固化64/反汇编/原版_0x443310_类五六动作状态路由.asm,5320,697cfe90f9935b60ddb58e8672e77a835777159938a7b15af1b8d133c5ed7fef,近原始机器码与控制流证据
证据,10_战斗动作结果与表现,固化64,反汇编,证据/10_战斗动作结果与表现/固化64/反汇编/原版_0x445FB0_BC0角色候选缓存排除.asm,1995,66369b3ebb17c0f5409924b0967d11513edc91b6e58a9459734a3c917a90e9a7,近原始机器码与控制流证据
